"","date","county","state","fips","cases","deaths"
"39114","2020-04-07","Kent","Maryland",24029,8,0
"39115","2020-04-07","Montgomery","Maryland",24031,871,21
"39116","2020-04-07","Prince George's","Maryland",24033,1020,26
"39117","2020-04-07","Queen Anne's","Maryland",24035,15,0
"39118","2020-04-07","Somerset","Maryland",24039,4,0
"39119","2020-04-07","St. Mary's","Maryland",24037,46,0
"39120","2020-04-07","Talbot","Maryland",24041,8,1
"39121","2020-04-07","Washington","Maryland",24043,44,0
"39122","2020-04-07","Wicomico","Maryland",24045,17,1
"39123","2020-04-07","Worcester","Maryland",24047,10,0
"41652","2020-04-08","Allegany","Maryland",24001,6,0
"41653","2020-04-08","Anne Arundel","Maryland",24003,466,11
"41654","2020-04-08","Baltimore","Maryland",24005,866,13
"41655","2020-04-08","Baltimore city","Maryland",24510,571,10
"41656","2020-04-08","Calvert","Maryland",24009,56,2
"41657","2020-04-08","Caroline","Maryland",24011,11,0
"41658","2020-04-08","Carroll","Maryland",24013,186,18
"41659","2020-04-08","Cecil","Maryland",24015,49,1
"41660","2020-04-08","Charles","Maryland",24017,164,2
"41661","2020-04-08","Dorchester","Maryland",24019,4,0
"41662","2020-04-08","Frederick","Maryland",24021,199,4
"41663","2020-04-08","Garrett","Maryland",24023,5,0
"41664","2020-04-08","Harford","Maryland",24025,86,0
"41665","2020-04-08","Howard","Maryland",24027,274,3
"41666","2020-04-08","Kent","Maryland",24029,9,0
"41667","2020-04-08","Montgomery","Maryland",24031,1088,26
"41668","2020-04-08","Prince George's","Maryland",24033,1310,32
"41669","2020-04-08","Queen Anne's","Maryland",24035,16,0
"41670","2020-04-08","Somerset","Maryland",24039,4,0
"41671","2020-04-08","St. Mary's","Maryland",24037,62,0
"41672","2020-04-08","Talbot","Maryland",24041,10,1
"41673","2020-04-08","Washington","Maryland",24043,57,0
"41674","2020-04-08","Wicomico","Maryland",24045,20,1
"41675","2020-04-08","Worcester","Maryland",24047,10,0
"44228","2020-04-09","Allegany","Maryland",24001,8,0
"44229","2020-04-09","Anne Arundel","Maryland",24003,505,12
"44230","2020-04-09","Baltimore","Maryland",24005,979,16
"44231","2020-04-09","Baltimore city","Maryland",24510,638,13
"44232","2020-04-09","Calvert","Maryland",24009,66,2
"44233","2020-04-09","Caroline","Maryland",24011,12,0
"44234","2020-04-09","Carroll","Maryland",24013,203,18
"44235","2020-04-09","Cecil","Maryland",24015,54,1
"44236","2020-04-09","Charles","Maryland",24017,180,3
"44237","2020-04-09","Dorchester","Maryland",24019,7,0
"44238","2020-04-09","Frederick","Maryland",24021,233,4
"44239","2020-04-09","Garrett","Maryland",24023,5,0
"44240","2020-04-09","Harford","Maryland",24025,101,0
"44241","2020-04-09","Howard","Maryland",24027,299,4
"44242","2020-04-09","Kent","Maryland",24029,9,0
"44243","2020-04-09","Montgomery","Maryland",24031,1214,29
"44244","2020-04-09","Prince George's","Maryland",24033,1476,35
"44245","2020-04-09","Queen Anne's","Maryland",24035,17,0
"44246","2020-04-09","Somerset","Maryland",24039,4,0
"44247","2020-04-09","St. Mary's","Maryland",24037,65,0
"44248","2020-04-09","Talbot","Maryland",24041,13,1
"44249","2020-04-09","Washington","Maryland",24043,60,0
"44250","2020-04-09","Wicomico","Maryland",24045,21,1
"44251","2020-04-09","Worcester","Maryland",24047,16,0
"46836","2020-04-10","Allegany","Maryland",24001,10,0
"46837","2020-04-10","Anne Arundel","Maryland",24003,554,16
"46838","2020-04-10","Baltimore","Maryland",24005,1072,21
"46839","2020-04-10","Baltimore city","Maryland",24510,689,17
"46840","2020-04-10","Calvert","Maryland",24009,76,2
"46841","2020-04-10","Caroline","Maryland",24011,12,0
"46842","2020-04-10","Carroll","Maryland",24013,214,19
"46843","2020-04-10","Cecil","Maryland",24015,64,1
"46844","2020-04-10","Charles","Maryland",24017,220,4
"46845","2020-04-10","Dorchester","Maryland",24019,7,0
"46846","2020-04-10","Frederick","Maryland",24021,289,9
"46847","2020-04-10","Garrett","Maryland",24023,4,0
"46848","2020-04-10","Harford","Maryland",24025,110,0
"46849","2020-04-10","Howard","Maryland",24027,319,5
"46850","2020-04-10","Kent","Maryland",24029,9,0
"46851","2020-04-10","Montgomery","Maryland",24031,1388,34
"46852","2020-04-10","Prince George's","Maryland",24033,1716,42
"46853","2020-04-10","Queen Anne's","Maryland",24035,17,0
"46854","2020-04-10","Somerset","Maryland",24039,4,0
"46855","2020-04-10","St. Mary's","Maryland",24037,71,0
"46856","2020-04-10","Talbot","Maryland",24041,13,1
"46857","2020-04-10","Washington","Maryland",24043,66,0
"46858","2020-04-10","Wicomico","Maryland",24045,28,1
"46859","2020-04-10","Worcester","Maryland",24047,16,0
"49478","2020-04-11","Allegany","Maryland",24001,11,0
"49479","2020-04-11","Anne Arundel","Maryland",24003,615,19
"49480","2020-04-11","Baltimore","Maryland",24005,1173,26
"49481","2020-04-11","Baltimore city","Maryland",24510,756,22
"49482","2020-04-11","Calvert","Maryland",24009,82,1
"49483","2020-04-11","Caroline","Maryland",24011,15,0
"49484","2020-04-11","Carroll","Maryland",24013,214,25
"49485","2020-04-11","Cecil","Maryland",24015,66,1
"49486","2020-04-11","Charles","Maryland",24017,235,5
"49487","2020-04-11","Dorchester","Maryland",24019,8,1
"49488","2020-04-11","Frederick","Maryland",24021,341,11
"49489","2020-04-11","Garrett","Maryland",24023,4,0
"49490","2020-04-11","Harford","Maryland",24025,120,1
"49491","2020-04-11","Howard","Maryland",24027,351,6
"49492","2020-04-11","Kent","Maryland",24029,10,0
"49493","2020-04-11","Montgomery","Maryland",24031,1537,36
"49494","2020-04-11","Prince George's","Maryland",24033,1923,50
"49495","2020-04-11","Queen Anne's","Maryland",24035,19,0
"49496","2020-04-11","Somerset","Maryland",24039,4,0
"49497","2020-04-11","St. Mary's","Maryland",24037,73,0
"49498","2020-04-11","Talbot","Maryland",24041,13,1
"49499","2020-04-11","Washington","Maryland",24043,72,1
"49500","2020-04-11","Wicomico","Maryland",24045,33,1
"49501","2020-04-11","Worcester","Maryland",24047,19,0
"52148","2020-04-12","Allegany","Maryland",24001,13,0
"52149","2020-04-12","Anne Arundel","Maryland",24003,659,27
"52150","2020-04-12","Baltimore","Maryland",24005,1257,30
"52151","2020-04-12","Baltimore city","Maryland",24510,812,24
"52152","2020-04-12","Calvert","Maryland",24009,90,1
"52153","2020-04-12","Caroline","Maryland",24011,17,0
"52154","2020-04-12","Carroll","Maryland",24013,236,25
"52155","2020-04-12","Cecil","Maryland",24015,74,1
"52156","2020-04-12","Charles","Maryland",24017,253,9
"52157","2020-04-12","Dorchester","Maryland",24019,9,1
"52158","2020-04-12","Frederick","Maryland",24021,368,12
"52159","2020-04-12","Garrett","Maryland",24023,4,0
"52160","2020-04-12","Harford","Maryland",24025,129,0
"52161","2020-04-12","Howard","Maryland",24027,371,6
"52162","2020-04-12","Kent","Maryland",24029,11,0
"52163","2020-04-12","Montgomery","Maryland",24031,1631,42
"52164","2020-04-12","Prince George's","Maryland",24033,2035,55
"52165","2020-04-12","Queen Anne's","Maryland",24035,19,0
"52166","2020-04-12","Somerset","Maryland",24039,4,0
"52167","2020-04-12","St. Mary's","Maryland",24037,82,0
"52168","2020-04-12","Talbot","Maryland",24041,14,1
"52169","2020-04-12","Washington","Maryland",24043,75,1
"52170","2020-04-12","Wicomico","Maryland",24045,42,1
"52171","2020-04-12","Worcester","Maryland",24047,20,0
"54829","2020-04-13","Allegany","Maryland",24001,15,0
"54830","2020-04-13","Anne Arundel","Maryland",24003,724,29
"54831","2020-04-13","Baltimore","Maryland",24005,1361,31
"54832","2020-04-13","Baltimore city","Maryland",24510,873,26
"54833","2020-04-13","Calvert","Maryland",24009,94,1
"54834","2020-04-13","Caroline","Maryland",24011,21,0
"54835","2020-04-13","Carroll","Maryland",24013,250,28
"54836","2020-04-13","Cecil","Maryland",24015,83,1
"54837","2020-04-13","Charles","Maryland",24017,274,10
"54838","2020-04-13","Dorchester","Maryland",24019,12,1
"54839","2020-04-13","Frederick","Maryland",24021,417,12
"54840","2020-04-13","Garrett","Maryland",24023,4,0
"54841","2020-04-13","Harford","Maryland",24025,142,0
"54842","2020-04-13","Howard","Maryland",24027,386,8
"54843","2020-04-13","Kent","Maryland",24029,11,0
"54844","2020-04-13","Montgomery","Maryland",24031,1756,48
"54845","2020-04-13","Prince George's","Maryland",24033,2205,63
"54846","2020-04-13","Queen Anne's","Maryland",24035,19,0
"54847","2020-04-13","Somerset","Maryland",24039,6,0
"54848","2020-04-13","St. Mary's","Maryland",24037,95,1
"54849","2020-04-13","Talbot","Maryland",24041,16,1
"54850","2020-04-13","Washington","Maryland",24043,93,1
"54851","2020-04-13","Wicomico","Maryland",24045,58,1
"54852","2020-04-13","Worcester","Maryland",24047,21,0
"57527","2020-04-14","Allegany","Maryland",24001,17,0
"57528","2020-04-14","Anne Arundel","Maryland",24003,783,32
"57529","2020-04-14","Baltimore","Maryland",24005,1377,41
"57530","2020-04-14","Baltimore city","Maryland",24510,962,29
"57531","2020-04-14","Calvert","Maryland",24009,99,1
"57532","2020-04-14","Caroline","Maryland",24011,21,0
"57533","2020-04-14","Carroll","Maryland",24013,259,29
"57534","2020-04-14","Cecil","Maryland",24015,85,2
"57535","2020-04-14","Charles","Maryland",24017,292,12
"57536","2020-04-14","Dorchester","Maryland",24019,14,1
"57537","2020-04-14","Frederick","Maryland",24021,441,14
"57538","2020-04-14","Garrett","Maryland",24023,4,0
"57539","2020-04-14","Harford","Maryland",24025,147,0
"57540","2020-04-14","Howard","Maryland",24027,403,9
"57541","2020-04-14","Kent","Maryland",24029,11,0
"57542","2020-04-14","Montgomery","Maryland",24031,1883,54
"57543","2020-04-14","Prince George's","Maryland",24033,2356,72
"57544","2020-04-14","Queen Anne's","Maryland",24035,19,0
"57545","2020-04-14","Somerset","Maryland",24039,5,0
"57546","2020-04-14","St. Mary's","Maryland",24037,98,3
"57547","2020-04-14","Talbot","Maryland",24041,16,1
"57548","2020-04-14","Washington","Maryland",24043,96,1
"57549","2020-04-14","Wicomico","Maryland",24045,63,1
"57550","2020-04-14","Worcester","Maryland",24047,21,0
"60235","2020-04-15","Allegany","Maryland",24001,17,1
"60236","2020-04-15","Anne Arundel","Maryland",24003,850,30
"60237","2020-04-15","Baltimore","Maryland",24005,1490,32
"60238","2020-04-15","Baltimore city","Maryland",24510,1062,27
"60239","2020-04-15","Calvert","Maryland",24009,102,1
"60240","2020-04-15","Caroline","Maryland",24011,22,0
"60241","2020-04-15","Carroll","Maryland",24013,264,30
"60242","2020-04-15","Cecil","Maryland",24015,90,2
"60243","2020-04-15","Charles","Maryland",24017,310,11
"60244","2020-04-15","Dorchester","Maryland",24019,16,1
"60245","2020-04-15","Frederick","Maryland",24021,449,27
"60246","2020-04-15","Garrett","Maryland",24023,4,0
"60247","2020-04-15","Harford","Maryland",24025,155,3
"60248","2020-04-15","Howard","Maryland",24027,425,10
"60249","2020-04-15","Kent","Maryland",24029,11,1
"60250","2020-04-15","Montgomery","Maryland",24031,1947,58
"60251","2020-04-15","Prince George's","Maryland",24033,2527,76
"60252","2020-04-15","Queen Anne's","Maryland",24035,19,1
"60253","2020-04-15","Somerset","Maryland",24039,5,0
"60254","2020-04-15","St. Mary's","Maryland",24037,99,1
"60255","2020-04-15","Talbot","Maryland",24041,14,1
"60256","2020-04-15","Unknown","Maryland",NA,14,99
"60257","2020-04-15","Washington","Maryland",24043,106,0
"60258","2020-04-15","Wicomico","Maryland",24045,76,1
"60259","2020-04-15","Worcester","Maryland",24047,22,0
"62956","2020-04-16","Allegany","Maryland",24001,20,1
"62957","2020-04-16","Anne Arundel","Maryland",24003,902,35
"62958","2020-04-16","Baltimore","Maryland",24005,1522,37
"62959","2020-04-16","Baltimore city","Maryland",24510,1164,35
"62960","2020-04-16","Calvert","Maryland",24009,103,1
"62961","2020-04-16","Caroline","Maryland",24011,23,0
"62962","2020-04-16","Carroll","Maryland",24013,285,30
"62963","2020-04-16","Cecil","Maryland",24015,101,2
"62964","2020-04-16","Charles","Maryland",24017,327,13
"62965","2020-04-16","Dorchester","Maryland",24019,18,1
"62966","2020-04-16","Frederick","Maryland",24021,504,29
"62967","2020-04-16","Garrett","Maryland",24023,4,0
"62968","2020-04-16","Harford","Maryland",24025,165,4
"62969","2020-04-16","Howard","Maryland",24027,452,11
"62970","2020-04-16","Kent","Maryland",24029,11,1
"62971","2020-04-16","Montgomery","Maryland",24031,2147,70
"62972","2020-04-16","Prince George's","Maryland",24033,2732,80
"62973","2020-04-16","Queen Anne's","Maryland",24035,19,1
"62974","2020-04-16","Somerset","Maryland",24039,6,0
"62975","2020-04-16","St. Mary's","Maryland",24037,98,1
"62976","2020-04-16","Talbot","Maryland",24041,14,1
"62977","2020-04-16","Unknown","Maryland",NA,13,104
"62978","2020-04-16","Washington","Maryland",24043,109,1
"62979","2020-04-16","Wicomico","Maryland",24045,87,1
"62980","2020-04-16","Worcester","Maryland",24047,25,0
"65694","2020-04-17","Allegany","Maryland",24001,26,1
"65695","2020-04-17","Anne Arundel","Maryland",24003,972,40
"65696","2020-04-17","Baltimore","Maryland",24005,1576,44
"65697","2020-04-17","Baltimore city","Maryland",24510,1277,42
"65698","2020-04-17","Calvert","Maryland",24009,109,2
"65699","2020-04-17","Caroline","Maryland",24011,28,0
"65700","2020-04-17","Carroll","Maryland",24013,290,30
"65701","2020-04-17","Cecil","Maryland",24015,127,2
"65702","2020-04-17","Charles","Maryland",24017,337,15
"65703","2020-04-17","Dorchester","Maryland",24019,20,1
"65704","2020-04-17","Frederick","Maryland",24021,532,30
"65705","2020-04-17","Garrett","Maryland",24023,4,0
"65706","2020-04-17","Harford","Maryland",24025,182,6
"65707","2020-04-17","Howard","Maryland",24027,476,11
"65708","2020-04-17","Kent","Maryland",24029,14,1
"65709","2020-04-17","Montgomery","Maryland",24031,2295,78
"65710","2020-04-17","Prince George's","Maryland",24033,2976,87
"65711","2020-04-17","Queen Anne's","Maryland",24035,19,1
"65712","2020-04-17","Somerset","Maryland",24039,9,0
"65713","2020-04-17","St. Mary's","Maryland",24037,100,1
"65714","2020-04-17","Talbot","Maryland",24041,14,1
"65715","2020-04-17","Unknown","Maryland",NA,11,99
"65716","2020-04-17","Washington","Maryland",24043,116,1
"65717","2020-04-17","Wicomico","Maryland",24045,103,1
"65718","2020-04-17","Worcester","Maryland",24047,28,0
"68444","2020-04-18","Allegany","Maryland",24001,33,1
"68445","2020-04-18","Anne Arundel","Maryland",24003,1012,41
"68446","2020-04-18","Baltimore","Maryland",24005,1671,45
"68447","2020-04-18","Baltimore city","Maryland",24510,1381,43
"68448","2020-04-18","Calvert","Maryland",24009,109,2
"68449","2020-04-18","Caroline","Maryland",24011,33,0
"68450","2020-04-18","Carroll","Maryland",24013,310,37
"68451","2020-04-18","Cecil","Maryland",24015,131,3
"68452","2020-04-18","Charles","Maryland",24017,347,16
"68453","2020-04-18","Dorchester","Maryland",24019,20,1
"68454","2020-04-18","Frederick","Maryland",24021,565,31
"68455","2020-04-18","Garrett","Maryland",24023,4,0
"68456","2020-04-18","Harford","Maryland",24025,200,5
"68457","2020-04-18","Howard","Maryland",24027,510,12
"68458","2020-04-18","Kent","Maryland",24029,16,1
"68459","2020-04-18","Montgomery","Maryland",24031,2420,86
"68460","2020-04-18","Prince George's","Maryland",24033,3170,95
"68461","2020-04-18","Queen Anne's","Maryland",24035,24,2
"68462","2020-04-18","Somerset","Maryland",24039,10,0
"68463","2020-04-18","St. Mary's","Maryland",24037,101,1
"68464","2020-04-18","Talbot","Maryland",24041,16,1
"68465","2020-04-18","Unknown","Maryland",NA,11,107
"68466","2020-04-18","Washington","Maryland",24043,116,3
"68467","2020-04-18","Wicomico","Maryland",24045,138,1
"68468","2020-04-18","Worcester","Maryland",24047,31,0
"71208","2020-04-19","Allegany","Maryland",24001,33,1
"71209","2020-04-19","Anne Arundel","Maryland",24003,1053,46
"71210","2020-04-19","Baltimore","Maryland",24005,1739,50
"71211","2020-04-19","Baltimore city","Maryland",24510,1397,51
"71212","2020-04-19","Calvert","Maryland",24009,113,3
"71213","2020-04-19","Caroline","Maryland",24011,33,0
"71214","2020-04-19","Carroll","Maryland",24013,314,36
"71215","2020-04-19","Cecil","Maryland",24015,131,3
"71216","2020-04-19","Charles","Maryland",24017,370,17
"71217","2020-04-19","Dorchester","Maryland",24019,21,1
"71218","2020-04-19","Frederick","Maryland",24021,596,30
"71219","2020-04-19","Garrett","Maryland",24023,4,0
"71220","2020-04-19","Harford","Maryland",24025,215,6
"71221","2020-04-19","Howard","Maryland",24027,516,12
"71222","2020-04-19","Kent","Maryland",24029,18,1
"71223","2020-04-19","Montgomery","Maryland",24031,2523,96
"71224","2020-04-19","Prince George's","Maryland",24033,3352,105
"71225","2020-04-19","Queen Anne's","Maryland",24035,25,2
"71226","2020-04-19","Somerset","Maryland",24039,10,0
"71227","2020-04-19","St. Mary's","Maryland",24037,105,2
"71228","2020-04-19","Talbot","Maryland",24041,19,1
"71229","2020-04-19","Unknown","Maryland",NA,10,79
"71230","2020-04-19","Washington","Maryland",24043,117,3
"71231","2020-04-19","Wicomico","Maryland",24045,145,3
"71232","2020-04-19","Worcester","Maryland",24047,33,0
"73980","2020-04-20","Allegany","Maryland",24001,32,1
"73981","2020-04-20","Anne Arundel","Maryland",24003,1104,48
"73982","2020-04-20","Baltimore","Maryland",24005,1881,50
"73983","2020-04-20","Baltimore city","Maryland",24510,1516,54
"73984","2020-04-20","Calvert","Maryland",24009,114,3
"73985","2020-04-20","Caroline","Maryland",24011,39,0
"73986","2020-04-20","Carroll","Maryland",24013,336,36
"73987","2020-04-20","Cecil","Maryland",24015,134,3
"73988","2020-04-20","Charles","Maryland",24017,393,20
"73989","2020-04-20","Dorchester","Maryland",24019,23,1
"73990","2020-04-20","Frederick","Maryland",24021,621,30
"73991","2020-04-20","Garrett","Maryland",24023,4,0
"73992","2020-04-20","Harford","Maryland",24025,231,6
